osm_id,osm_type,name,highway,place,mean_dynamic_risk,max_dynamic_risk,high_or_worse_fraction,risk_category,priority
1074098686,way,,primary,,0.0008809524588286877,0.0015416668029502034,0.0,LOW,LOW
1074098691,way,,unclassified,,0.01078083598986268,0.03169546648859978,0.0,LOW,LOW
1074098692,way,,unclassified,,0.008114592039159365,0.032227709889411926,0.0,LOW,LOW
1074098693,way,,unclassified,,0.009668385410415275,0.03184596076607704,0.0,LOW,LOW
1074098694,way,,unclassified,,0.017484177860231803,0.039306625723838806,0.0,LOW,LOW
1074098695,way,Horihorpur Road,unclassified,,0.02111356850114784,0.047518838196992874,0.0,LOW,LOW
1074098697,way,Horihorpur Road,unclassified,,0.03587418342275279,0.05417443811893463,0.0,LOW,LOW
1074098699,way,,unclassified,,0.018408072047999928,0.044221874326467514,0.0,LOW,LOW
1074119238,way,,unclassified,,0.026227420328983238,0.03622649610042572,0.0,LOW,LOW
1074119239,way,,unclassified,,0.07224367612174579,0.1305176317691803,0.0,LOW,LOW
1074122875,way,,unclassified,,0.012796429052416767,0.026384525001049042,0.0,LOW,LOW
1074122877,way,,unclassified,,0.03548960963131061,0.16006220877170563,0.0,LOW,LOW
1074122879,way,,unclassified,,0.00808076563823436,0.028847739100456238,0.0,LOW,LOW
1074154852,way,,unclassified,,0.013355800865351089,0.026501867920160294,0.0,LOW,LOW
1074154853,way,,unclassified,,0.018498355090352043,0.03088909201323986,0.0,LOW,LOW
1074154854,way,,unclassified,,0.021662683874767805,0.06237853318452835,0.0,LOW,LOW
1074154865,way,,unclassified,,0.01736998531435217,0.0300079807639122,0.0,LOW,LOW
1074154866,way,,unclassified,,0.01910895381921104,0.026718536391854286,0.0,LOW,LOW
1074154893,way,,unclassified,,0.01950574293732643,0.027650758624076843,0.0,LOW,LOW
1074154897,way,,unclassified,,0.022225361317396164,0.02808186784386635,0.0,LOW,LOW
1074154898,way,,unclassified,,0.01996670982667378,0.023670202121138573,0.0,LOW,LOW
1074154899,way,,unclassified,,0.02418717830109277,0.04966631159186363,0.0,LOW,LOW
1074154900,way,,unclassified,,0.02320409007370472,0.02320409007370472,0.0,LOW,LOW
1074154901,way,,unclassified,,0.026503369844119464,0.04966631159186363,0.0,LOW,LOW
1074154902,way,,unclassified,,0.021402575840641345,0.04462631419301033,0.0,LOW,LOW
1074154904,way,,unclassified,,0.0038966665576611248,0.003976666368544102,0.0,LOW,LOW
1074154905,way,,unclassified,,0.0005680951955063003,0.003976666368544102,0.0,LOW,LOW
1074154906,way,,unclassified,,0.0008866666051160012,0.0024266664404422045,0.0,LOW,LOW
1074154923,way,,unclassified,,0.03847813978791237,0.09569919854402542,0.0,LOW,LOW
1074154924,way,,unclassified,,0.013081673299893737,0.03539297729730606,0.0,LOW,LOW
1074154937,way,,unclassified,,0.05070712896330016,0.22786439955234528,0.0,MODERATE,LOW
1074154938,way,,unclassified,,0.016394545756546513,0.028718436136841774,0.0,LOW,LOW
1074154939,way,,unclassified,,0.014157366755950664,0.02227020263671875,0.0,LOW,LOW
1074154940,way,,unclassified,,0.008283217820072812,0.020037978887557983,0.0,LOW,LOW
1074162521,way,,unclassified,,0.021154195901804736,0.032318003475666046,0.0,LOW,LOW
1074162522,way,,unclassified,,0.015556809384309287,0.04211493209004402,0.0,LOW,LOW
1074162523,way,,unclassified,,0.01796906441450119,0.03495866060256958,0.0,LOW,LOW
1074162524,way,,unclassified,,0.025631158213530267,0.0327775701880455,0.0,LOW,LOW
1074162525,way,,unclassified,,0.021764749394995824,0.028720784932374954,0.0,LOW,LOW
1074162526,way,,unclassified,,0.021686683841315762,0.03437282517552376,0.0,LOW,LOW
1074162527,way,,unclassified,,0.03062384974743639,0.03548943251371384,0.0,LOW,LOW
1074162528,way,,unclassified,,0.014563125092536211,0.029534196481108665,0.0,LOW,LOW
1074164165,way,,unclassified,,0.030747984402946064,0.03629257157444954,0.0,LOW,LOW
1074164166,way,,unclassified,,0.022833075374364853,0.04330568388104439,0.0,LOW,LOW
1074164167,way,,unclassified,,0.015896232748803283,0.03607306256890297,0.0,LOW,LOW
1074164168,way,,unclassified,,0.029198623395391872,0.037802666425704956,0.0,LOW,LOW
1074164169,way,,unclassified,,0.02044271943824632,0.03146054595708847,0.0,LOW,LOW
1074164170,way,,unclassified,,0.0169515639011349,0.028514493256807327,0.0,LOW,LOW
1074165636,way,,unclassified,,0.03136486054531166,0.04241518676280975,0.0,LOW,LOW
1074165637,way,,unclassified,,0.03671878123922007,0.057925090193748474,0.0,LOW,LOW
1074165638,way,,unclassified,,0.0205502931826881,0.03184816241264343,0.0,LOW,LOW
1074167200,way,,unclassified,,0.022870344508971487,0.03677782788872719,0.0,LOW,LOW
1074167201,way,,unclassified,,0.022503909854484454,0.03718159720301628,0.0,LOW,LOW
1074167202,way,,unclassified,,0.029056173882314136,0.03843548521399498,0.0,LOW,LOW
1074167203,way,,unclassified,,0.03418751220617976,0.04627155885100365,0.0,LOW,LOW
1074167204,way,,unclassified,,0.03218785487115383,0.04760326072573662,0.0,LOW,LOW
1074167205,way,,unclassified,,0.016949171092294688,0.0334169939160347,0.0,LOW,LOW
1074168219,way,,unclassified,,0.023536788831864084,0.03461802750825882,0.0,LOW,LOW
1074168220,way,,unclassified,,0.036632535979151726,0.044994909316301346,0.0,LOW,LOW
1074168221,way,,unclassified,,0.036513803260666985,0.042537786066532135,0.0,LOW,LOW
1074168222,way,,unclassified,,0.025251727285129682,0.04385187476873398,0.0,LOW,LOW
1074168223,way,,unclassified,,0.03608533527169909,0.04635745286941528,0.0,LOW,LOW
1074169248,way,,unclassified,,0.017861529486253858,0.044306300580501556,0.0,LOW,LOW
1074169249,way,,unclassified,,0.021624320386243717,0.03604369983077049,0.0,LOW,LOW
1074169250,way,,unclassified,,0.02593494362996093,0.03278931602835655,0.0,LOW,LOW
1074169251,way,,unclassified,,0.02217523061803409,0.04184036701917648,0.0,LOW,LOW
1074169252,way,,unclassified,,0.02404240013233253,0.02529020607471466,0.0,LOW,LOW
1074169253,way,,unclassified,,0.025750428970370973,0.04246510937809944,0.0,LOW,LOW
1074169254,way,,unclassified,,0.03136526021574225,0.0387151874601841,0.0,LOW,LOW
1074169255,way,,unclassified,,0.019447242974170616,0.03526552394032478,0.0,LOW,LOW
1074169693,way,,unclassified,,0.02289921371266246,0.03747304528951645,0.0,LOW,LOW
1074169694,way,,unclassified,,0.030395708021907403,0.04560717195272446,0.0,LOW,LOW
1074169696,way,,unclassified,,0.02250757228050913,0.04650794714689255,0.0,LOW,LOW
1074170510,way,,unclassified,,0.0318302967186485,0.05211373791098595,0.0,LOW,LOW
1074170511,way,,unclassified,,0.029659312218427658,0.03240242972970009,0.0,LOW,LOW
1074170740,way,,unclassified,,0.008259301705818092,0.024478264153003693,0.0,LOW,LOW
1074173825,way,,unclassified,,0.006726929452270269,0.022928386926651,0.0,LOW,LOW
1074173826,way,,unclassified,,0.026930390458021845,0.04872387647628784,0.0,LOW,LOW
1074177314,way,,unclassified,,0.024434294551610947,0.05416475981473923,0.0,LOW,LOW
1074177315,way,,unclassified,,0.012136548200422632,0.05608911067247391,0.0,LOW,LOW
1074177316,way,,unclassified,,0.017412636836525053,0.05660440772771835,0.0,LOW,LOW
1074177317,way,,unclassified,,0.01551973695001964,0.05761077627539635,0.0,LOW,LOW
1074178051,way,,unclassified,,0.023630495615569607,0.062070537358522415,0.0,LOW,LOW
1074183489,way,,unclassified,,0.031974066980183125,0.03761620074510574,0.0,LOW,LOW
1074187695,way,,unclassified,,0.007381160876580647,0.019764434546232224,0.0,LOW,LOW
1074187712,way,,unclassified,,0.023283420097348944,0.031306248158216476,0.0,LOW,LOW
1074187713,way,,unclassified,,0.01709739730826446,0.025393450632691383,0.0,LOW,LOW
1074187720,way,,unclassified,,0.011881358988050903,0.06805457174777985,0.0,LOW,LOW
1074187726,way,,unclassified,,0.011048715594889862,0.023453153669834137,0.0,LOW,LOW
1074187727,way,,unclassified,,0.017486962090645517,0.022708149626851082,0.0,LOW,LOW
1074187728,way,,unclassified,,0.01422764771268703,0.03338836133480072,0.0,LOW,LOW
1074187747,way,,unclassified,,0.0076830966115397,0.03324006870388985,0.0,LOW,LOW
1074187749,way,,unclassified,,0.004986819811165333,0.016594940796494484,0.0,LOW,LOW
1074187752,way,,unclassified,,0.007826146370332156,0.030726417899131775,0.0,LOW,LOW
1074187753,way,,unclassified,,0.012042695340434355,0.0273619145154953,0.0,LOW,LOW
1074187754,way,,unclassified,,0.003046836704015732,0.006884643342345953,0.0,LOW,LOW
1074205910,way,,unclassified,,0.011570051312446594,0.01622934639453888,0.0,LOW,LOW
1074205913,way,,unclassified,,0.01492368642772947,0.020345862954854965,0.0,LOW,LOW
1074210143,way,,unclassified,,0.017506726618324007,0.01860351301729679,0.0,LOW,LOW
1074210159,way,,unclassified,,0.018211993255785534,0.032874807715415955,0.0,LOW,LOW
1074210160,way,,unclassified,,0.017844119408567036,0.0321187898516655,0.0,LOW,LOW
1074212748,way,,unclassified,,0.013710816823212164,0.031853094696998596,0.0,LOW,LOW
1074212752,way,,unclassified,,0.027270110856209482,0.05277327448129654,0.0,LOW,LOW
1074233730,way,,unclassified,,0.025016377014773234,0.06736302375793457,0.0,LOW,LOW
1074234844,way,,unclassified,,0.004798070078582636,0.026846133172512054,0.0,LOW,LOW
1074242089,way,,unclassified,,0.020596752608461038,0.030194586142897606,0.0,LOW,LOW
1074269975,way,,unclassified,,0.026623844002772654,0.06466011703014374,0.0,LOW,LOW
1074269976,way,,unclassified,,0.01587809599004686,0.03334333375096321,0.0,LOW,LOW
1074269977,way,,unclassified,,0.018989745710444237,0.03720053657889366,0.0,LOW,LOW
1074293064,way,,unclassified,,0.013082769632871662,0.019784146919846535,0.0,LOW,LOW
1074293065,way,,unclassified,,0.01159890293742397,0.03552819415926933,0.0,LOW,LOW
1074293066,way,,unclassified,,0.028756409351314818,0.03455081209540367,0.0,LOW,LOW
1074293067,way,,unclassified,,0.01192126641814996,0.03455081209540367,0.0,LOW,LOW
1074293068,way,,unclassified,,0.020680257052715336,0.03455081209540367,0.0,LOW,LOW
1074293069,way,,unclassified,,0.007306238503328392,0.024890584871172905,0.0,LOW,LOW
1074293070,way,,unclassified,,0.004781084135174751,0.019300218671560287,0.0,LOW,LOW
1074294736,way,,unclassified,,0.006970901574407305,0.04131297767162323,0.0,LOW,LOW
1074294737,way,,unclassified,,0.016799004407533045,0.03257020190358162,0.0,LOW,LOW
1074295850,way,,unclassified,,0.01742554095108062,0.03141575679183006,0.0,LOW,LOW
1074295851,way,,unclassified,,0.008269213672195162,0.020102424547076225,0.0,LOW,LOW
1074295852,way,,unclassified,,0.00516558433550277,0.03141575679183006,0.0,LOW,LOW
1074319538,way,,unclassified,,0.020965403710891093,0.0504196472465992,0.0,LOW,LOW
1074319539,way,,unclassified,,0.000499999982171825,0.000699999975040555,0.0,LOW,LOW
1074319543,way,,unclassified,,0.006289473402180842,0.041424646973609924,0.0,LOW,LOW
1074348506,way,,unclassified,,0.008293051239369171,0.034344930201768875,0.0,LOW,LOW
1074348508,way,,unclassified,,0.007976222933003945,0.021200118586421013,0.0,LOW,LOW
1074348511,way,,unclassified,,0.003745935358373182,0.01741642877459526,0.0,LOW,LOW
1074348512,way,,unclassified,,0.018034220407051698,0.06684032827615738,0.0,LOW,LOW
1074348513,way,,unclassified,,0.009465700314779366,0.02416185662150383,0.0,LOW,LOW
1074368588,way,,unclassified,,0.022573451245469705,0.03503694385290146,0.0,LOW,LOW
1074375234,way,,unclassified,,0.02440152330590146,0.04165169596672058,0.0,LOW,LOW
1074375235,way,,unclassified,,0.028893225826323032,0.055876608937978745,0.0,LOW,LOW
1074375236,way,,unclassified,,0.03787176151360784,0.056304868310689926,0.0,LOW,LOW
1074375237,way,,unclassified,,0.021235099594507898,0.02264588139951229,0.0,LOW,LOW
1074375238,way,,unclassified,,0.036633122712373734,0.06111650541424751,0.0,LOW,LOW
1074394278,way,,unclassified,,0.02313990012875625,0.05222798138856888,0.0,LOW,LOW
1074394284,way,,unclassified,,0.01826627705512302,0.025987878441810608,0.0,LOW,LOW
1074394285,way,,unclassified,,0.010860520015869821,0.047809094190597534,0.0,LOW,LOW
1074394288,way,,unclassified,,0.0012912987398781947,0.006917878985404968,0.0,LOW,LOW
1074394289,way,,unclassified,,0.0,0.0,0.0,LOW,LOW
1074394290,way,,unclassified,,0.03300849933709417,0.0726645439863205,0.0,LOW,LOW
1074394291,way,,unclassified,,0.0041247906795303735,0.02467353455722332,0.0,LOW,LOW
1074421178,way,,unclassified,,0.010907311108894646,0.029633469879627228,0.0,LOW,LOW
1074421179,way,,unclassified,,0.01605879475495645,0.03179206699132919,0.0,LOW,LOW
1074421180,way,,unclassified,,0.010096042416989803,0.010096042416989803,0.0,LOW,LOW
1074425482,way,,unclassified,,0.012346644852576511,0.03421075642108917,0.0,LOW,LOW
1074432376,way,,unclassified,,0.019340480278645242,0.033334773033857346,0.0,LOW,LOW
1074432382,way,,unclassified,,0.006859091002427574,0.03388536348938942,0.0,LOW,LOW
1074435406,way,,unclassified,,0.0046725541386487225,0.020241666585206985,0.0,LOW,LOW
1074449713,way,,unclassified,,0.01685884515089648,0.059388939291238785,0.0,LOW,LOW
1074461112,way,,unclassified,,0.005295916289989171,0.01890520192682743,0.0,LOW,LOW
1074461607,way,,unclassified,,0.0006317934686584133,0.002035000128671527,0.0,LOW,LOW
1074473154,way,,unclassified,,0.013009267393499613,0.017076868563890457,0.0,LOW,LOW
1074486682,way,,unclassified,,0.016086962273610488,0.05086645483970642,0.0,LOW,LOW
1074486683,way,,unclassified,,0.013661902896793825,0.027155622839927673,0.0,LOW,LOW
1074486688,way,,unclassified,,0.03339246181505067,0.056181538850069046,0.0,LOW,LOW
1074486689,way,,unclassified,,0.024683846892522916,0.03665008768439293,0.0,LOW,LOW
1074493693,way,,unclassified,,0.03652713634073734,0.06686969101428986,0.0,LOW,LOW
1074531713,way,,unclassified,,0.022869191132485867,0.03568853437900543,0.0,LOW,LOW
1074531714,way,,unclassified,,0.00651396085907306,0.022526312619447708,0.0,LOW,LOW
1074533419,way,,unclassified,,0.00950631923374853,0.05811014398932457,0.0,LOW,LOW
1074533420,way,,unclassified,,0.042258777522615025,0.0734940767288208,0.0,LOW,LOW
1074533425,way,,unclassified,,0.021935980866796205,0.03597889468073845,0.0,LOW,LOW
1074551056,way,,unclassified,,0.01003731306575771,0.020571310073137283,0.0,LOW,LOW
1074555879,way,,unclassified,,0.02834461895482881,0.06755661219358444,0.0,LOW,LOW
1074555880,way,,unclassified,,0.039353267954928536,0.048863813281059265,0.0,LOW,LOW
1074555882,way,,unclassified,,0.030658342742494175,0.03575744107365608,0.0,LOW,LOW
1074555884,way,,unclassified,,0.027869694999286106,0.03308470547199249,0.0,LOW,LOW
1074555889,way,,unclassified,,0.023771616497210095,0.03470655158162117,0.0,LOW,LOW
1074555890,way,,unclassified,,0.019944192841649055,0.027333276346325874,0.0,LOW,LOW
1074556233,way,,unclassified,,0.02401989871369941,0.03471506014466286,0.0,LOW,LOW
1074556234,way,,unclassified,,0.028847739100456238,0.028847739100456238,0.0,LOW,LOW
1074556236,way,,unclassified,,0.04629083536565304,0.12435339391231537,0.0,LOW,LOW
1074556237,way,,unclassified,,0.03416381111102445,0.05140428990125656,0.0,LOW,LOW
1074556238,way,,unclassified,,0.030037254228123596,0.05351131036877632,0.0,LOW,LOW
1074567820,way,,unclassified,,0.009630230953916907,0.025757981464266777,0.0,LOW,LOW
1074567821,way,,unclassified,,0.017758946998843124,0.026051314547657967,0.0,LOW,LOW
1074627642,way,,unclassified,,0.021432275052315423,0.09598344564437866,0.0,LOW,LOW
1074662644,way,,unclassified,,0.008371566102141514,0.043481871485710144,0.0,LOW,LOW
1074663348,way,,unclassified,,0.008563152859486374,0.03146454319357872,0.0,LOW,LOW
1074663349,way,,unclassified,,0.0030166450971072273,0.01860075816512108,0.0,LOW,LOW
1074682096,way,,unclassified,,0.02672203367442957,0.044950298964977264,0.0,LOW,LOW
1074682097,way,,unclassified,,0.03052795252629689,0.03352732211351395,0.0,LOW,LOW
1074682104,way,,unclassified,,0.019435409190399305,0.06042184680700302,0.0,LOW,LOW
1074682105,way,,unclassified,,0.02479491595711027,0.038423631340265274,0.0,LOW,LOW
1074682106,way,,unclassified,,0.02984378513480936,0.06523875147104263,0.0,LOW,LOW
1074690309,way,,unclassified,,0.38620732511792866,0.6864778995513916,0.14285714285714285,VERY HIGH,HIGH
1074690862,way,,unclassified,,0.50519198179245,0.6350837349891663,0.42857142857142855,HIGH,HIGH
1074691011,way,,unclassified,,0.09101708925196103,0.13881295919418335,0.0,LOW,LOW
1074691012,way,,unclassified,,0.072874542192689,0.35442984104156494,0.0,ELEVATED,MODERATE
1074693804,way,,unclassified,,0.2710292339324951,0.2710292339324951,0.0,MODERATE,LOW
1074693805,way,,unclassified,,0.1954770769391741,0.2710292339324951,0.0,MODERATE,LOW
1074693806,way,,unclassified,,0.17163267518792832,0.39910688996315,0.0,ELEVATED,MODERATE
1074693807,way,,unclassified,,0.3272774001317365,0.611495852470398,0.42857142857142855,HIGH,HIGH
1074751751,way,,unclassified,,0.029831831210425923,0.030318109318614006,0.0,LOW,LOW
1074751752,way,,unclassified,,0.024170235597661564,0.02946712262928486,0.0,LOW,LOW
1074751754,way,,unclassified,,0.00888259322216202,0.01986721158027649,0.0,LOW,LOW
1074751755,way,,unclassified,,0.02617726195603609,0.040539491921663284,0.0,LOW,LOW
1074751756,way,,unclassified,,0.004634057703827109,0.028877153992652893,0.0,LOW,LOW
1074763254,way,,unclassified,,0.01843939013529702,0.08185532689094543,0.0,LOW,LOW
1074763279,way,,unclassified,,0.01796855249752601,0.02788510173559189,0.0,LOW,LOW
1074763291,way,,unclassified,,0.014548653387464583,0.0220290906727314,0.0,LOW,LOW
1074763343,way,,unclassified,,0.026158550488097326,0.02864636853337288,0.0,LOW,LOW
1074763345,way,,unclassified,,0.013385191978886723,0.026158535853028297,0.0,LOW,LOW
1074767483,way,,unclassified,,0.003775739061113979,0.009333690628409386,0.0,LOW,LOW
1074787254,way,,unclassified,,0.017227229288047447,0.05073964595794678,0.0,LOW,LOW
1074787271,way,,unclassified,,0.08211544714868069,0.2683064043521881,0.0,MODERATE,LOW
1074787299,way,,unclassified,,0.02704380958208016,0.04768909141421318,0.0,LOW,LOW
1074787314,way,,secondary,,0.021856623701751232,0.049670204520225525,0.0,LOW,LOW
1074787315,way,,secondary,,0.023852027420486723,0.02717742510139942,0.0,LOW,LOW
1074787323,way,,unclassified,,0.01794408346592848,0.04382409155368805,0.0,LOW,LOW
1074787324,way,,unclassified,,0.013432279212533363,0.04512297734618187,0.0,LOW,LOW
1074787325,way,,unclassified,,0.039461664406449666,0.13686667382717133,0.0,LOW,LOW
1074787326,way,,unclassified,,0.02278924232398692,0.056907977908849716,0.0,LOW,LOW
1074788070,way,,unclassified,,0.02597475755361042,0.0673336610198021,0.0,LOW,LOW
1074806531,way,,unclassified,,0.24298351470913207,0.41274479031562805,0.0,ELEVATED,MODERATE
1074806532,way,,unclassified,,0.2577165024621146,0.33269238471984863,0.0,MODERATE,LOW
1074806533,way,,unclassified,,0.1814464639340128,0.22842641174793243,0.0,MODERATE,LOW
1074806534,way,,unclassified,,0.16448365045445307,0.3621704578399658,0.0,ELEVATED,MODERATE
1074806535,way,,unclassified,,0.16321398956435068,0.31319642066955566,0.0,MODERATE,LOW
1074806536,way,,unclassified,,0.1764762976339885,0.26063069701194763,0.0,MODERATE,LOW
1074806537,way,,unclassified,,0.13739029012088264,0.22507286071777344,0.0,MODERATE,LOW
1074806538,way,,unclassified,,0.12662928950573718,0.1794120818376541,0.0,LOW,LOW
1074806539,way,,unclassified,,0.16653517314365932,0.21603475511074066,0.0,MODERATE,LOW
1074806540,way,,unclassified,,0.08765626060111183,0.11395358294248581,0.0,LOW,LOW
1074806541,way,,unclassified,,0.09970546939543315,0.15176287293434143,0.0,LOW,LOW
1074806542,way,,unclassified,,0.06548598328871387,0.1080264300107956,0.0,LOW,LOW
1074806543,way,,unclassified,,0.08249823695846967,0.14330264925956726,0.0,LOW,LOW
1074806544,way,,unclassified,,0.09416184201836586,0.15637780725955963,0.0,LOW,LOW
1074806545,way,,unclassified,,0.33877333785806385,0.5460149645805359,0.2857142857142857,HIGH,HIGH
1074806546,way,,unclassified,,0.23616284291659081,0.626950740814209,0.14285714285714285,HIGH,HIGH
1074815192,way,,unclassified,,0.005458124081737229,0.01777520217001438,0.0,LOW,LOW
1074841501,way,,unclassified,,0.0053379804843903655,0.017262395471334457,0.0,LOW,LOW
1074848134,way,,unclassified,,0.010928114343966757,0.0270722396671772,0.0,LOW,LOW
1074849173,way,,unclassified,,0.008369295799639076,0.027729712426662445,0.0,LOW,LOW
1074849179,way,,unclassified,,0.012995734777567642,0.03140107914805412,0.0,LOW,LOW
1074849181,way,,unclassified,,0.011569097904222352,0.034105606377124786,0.0,LOW,LOW
1074849187,way,,unclassified,,0.010747447560009147,0.05280088260769844,0.0,LOW,LOW
1074849189,way,,unclassified,,0.003540399035305849,0.013963095843791962,0.0,LOW,LOW
1074850385,way,,unclassified,,0.021019457706383297,0.028437510132789612,0.0,LOW,LOW
1074850386,way,,unclassified,,0.01554698565243078,0.026986494660377502,0.0,LOW,LOW
1074850387,way,,unclassified,,0.008571379851283771,0.014518200419843197,0.0,LOW,LOW
1074850388,way,,unclassified,,0.00709102232940495,0.024349331855773926,0.0,LOW,LOW
1074850389,way,,unclassified,,0.014457974549649017,0.02561195194721222,0.0,LOW,LOW
1074856179,way,,unclassified,,0.01471854021240558,0.03603091090917587,0.0,LOW,LOW
1074856183,way,,unclassified,,0.03179372627554195,0.10203226655721664,0.0,LOW,LOW
1074856184,way,,unclassified,,0.062431824360308905,0.24299383163452148,0.0,MODERATE,LOW
1074856185,way,,unclassified,,0.04548169607629201,0.2475382536649704,0.0,MODERATE,LOW
1074856186,way,,unclassified,,0.0417667658600424,0.16803984344005585,0.0,LOW,LOW
1074856187,way,,unclassified,,0.04413814443562712,0.16417238116264343,0.0,LOW,LOW
1074856189,way,,unclassified,,0.05877650502536978,0.1742711216211319,0.0,LOW,LOW
1074857614,way,,unclassified,,0.01415872054972819,0.028437510132789612,0.0,LOW,LOW
1074861944,way,,unclassified,,0.025965289611901556,0.0865507647395134,0.0,LOW,LOW
1074861945,way,,unclassified,,0.016160438219750568,0.04993400722742081,0.0,LOW,LOW
1074861946,way,,unclassified,,0.01513517729472369,0.04191645607352257,0.0,LOW,LOW
1074864833,way,,unclassified,,0.009572724412594522,0.015898210927844048,0.0,LOW,LOW
1074864835,way,,unclassified,,0.04240442902248885,0.13138510286808014,0.0,LOW,LOW
1074864836,way,,unclassified,,0.042507636959531477,0.08586177974939346,0.0,LOW,LOW
1074864837,way,,unclassified,,0.013085526680307729,0.03785337880253792,0.0,LOW,LOW
1074864838,way,,unclassified,,0.014914980241363602,0.05732901394367218,0.0,LOW,LOW
1074864839,way,,unclassified,,0.007606644216658813,0.020192237570881844,0.0,LOW,LOW
1074875773,way,,unclassified,,0.02521932058568512,0.05941398814320564,0.0,LOW,LOW
1074875774,way,,unclassified,,0.033523734259818284,0.04910345748066902,0.0,LOW,LOW
1074877760,way,,unclassified,,0.011651507828251592,0.04449864849448204,0.0,LOW,LOW
1074877761,way,,unclassified,,0.023576123107756888,0.023632286116480827,0.0,LOW,LOW
1074877764,way,,unclassified,,0.010788590181618929,0.024824747815728188,0.0,LOW,LOW
1074877765,way,,unclassified,,0.036885998610939295,0.10024702548980713,0.0,LOW,LOW
1074878050,way,,unclassified,,0.013729922955722682,0.01953956112265587,0.0,LOW,LOW
1074878051,way,,unclassified,,0.008127762499498203,0.025473816320300102,0.0,LOW,LOW
1074883560,way,,unclassified,,0.024828359817287753,0.07153297960758209,0.0,LOW,LOW
1074883561,way,,unclassified,,0.011421939225069113,0.03950595483183861,0.0,LOW,LOW
1074883562,way,,unclassified,,0.014134447522727507,0.026688333600759506,0.0,LOW,LOW
1074883563,way,,unclassified,,0.025788334464388236,0.057789526879787445,0.0,LOW,LOW
1074886223,way,,unclassified,,0.06305487171214606,0.22243185341358185,0.0,MODERATE,LOW
1074886224,way,,unclassified,,0.020700282018099512,0.026558201760053635,0.0,LOW,LOW
1074886225,way,,unclassified,,0.02724228662970875,0.07337460666894913,0.0,LOW,LOW
1074892292,way,,unclassified,,0.023549577620412623,0.06767977029085159,0.0,LOW,LOW
1074892293,way,,unclassified,,0.02234484107300107,0.053505755960941315,0.0,LOW,LOW
1074892294,way,,unclassified,,0.02420358609275094,0.0334518700838089,0.0,LOW,LOW
1074892295,way,,unclassified,,0.019431486343299702,0.04568298161029816,0.0,LOW,LOW
1074892296,way,,unclassified,,0.014971753366158478,0.04529464617371559,0.0,LOW,LOW
1074894867,way,,tertiary,,0.028700466001672403,0.05748314410448074,0.0,LOW,LOW
1074895346,way,,unclassified,,0.0102395166842533,0.0289912112057209,0.0,LOW,LOW
1074895351,way,,unclassified,,0.010363708549578275,0.029745202511548996,0.0,LOW,LOW
1074978627,way,,unclassified,,0.010897959840284395,0.038730062544345856,0.0,LOW,LOW
1074978629,way,,unclassified,,0.0030722907644563486,0.019718535244464874,0.0,LOW,LOW
1074979495,way,,unclassified,,0.015363990578667394,0.06584484875202179,0.0,LOW,LOW
1074979522,way,,unclassified,,0.013220969471149147,0.025424553081393242,0.0,LOW,LOW
1074979523,way,,unclassified,,0.005585238337516785,0.008298572152853012,0.0,LOW,LOW
1075005197,way,,unclassified,,0.00033333335470940383,0.0011666667414829135,0.0,LOW,LOW
1075005214,way,,unclassified,,0.029520347049193724,0.0992012694478035,0.0,LOW,LOW
1075027194,way,,unclassified,,0.041989793069660664,0.05431339517235756,0.0,LOW,LOW
1075037349,way,,unclassified,,0.06512975356807667,0.19239695370197296,0.0,LOW,LOW
1075037350,way,,unclassified,,0.04905242349819413,0.28823330998420715,0.0,MODERATE,LOW
1075037351,way,,unclassified,,0.04654381051659584,0.09061980247497559,0.0,LOW,LOW
1075044807,way,,tertiary,,0.003272881016268262,0.01338767260313034,0.0,LOW,LOW
1075060853,way,,unclassified,,0.003501156611101968,0.024508096277713776,0.0,LOW,LOW
1075060854,way,,unclassified,,0.0,0.0,0.0,LOW,LOW
1075060856,way,,unclassified,,0.019368921240259494,0.04525552690029144,0.0,LOW,LOW
1075116144,way,,unclassified,,0.009362779424658843,0.03163159638643265,0.0,LOW,LOW
1075116145,way,,unclassified,,0.005568562940295253,0.021902678534388542,0.0,LOW,LOW
1075116146,way,,unclassified,,0.026555490280900682,0.03844723105430603,0.0,LOW,LOW
1075116147,way,,unclassified,,0.03809002733656338,0.09909066557884216,0.0,LOW,LOW
1075116148,way,,unclassified,,0.02883730933535844,0.06482000648975372,0.0,LOW,LOW
1075116149,way,,unclassified,,0.02322153341291206,0.055756475776433945,0.0,LOW,LOW
1075116151,way,,unclassified,,0.02310327227626528,0.026471417397260666,0.0,LOW,LOW
1075116946,way,,unclassified,,0.007744382118939289,0.032528702169656754,0.0,LOW,LOW
1075116947,way,,unclassified,,0.036778246983885765,0.04860461503267288,0.0,LOW,LOW
1075116948,way,,unclassified,,0.022140439932367632,0.051400166004896164,0.0,LOW,LOW
1075127934,way,,unclassified,,0.010005275419514095,0.03277972340583801,0.0,LOW,LOW
1075160054,way,,unclassified,,0.021804754921634282,0.048405252397060394,0.0,LOW,LOW
1075160056,way,,unclassified,,0.012233395528580462,0.047203194350004196,0.0,LOW,LOW
1075160057,way,,unclassified,,0.01671400772673743,0.029290692880749702,0.0,LOW,LOW
1075161215,way,,unclassified,,0.024585474748164415,0.04445018991827965,0.0,LOW,LOW
