date,rainfall_mean_mm,rainfall_max_mm,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_15d,rainfall_30d,year
2018-06-28,17.491123,62.894623,17.491123,50.475053787231445,146.96383094787598,341.49325239658356,496.2982700765133,2018
2018-06-29,7.439243,24.68203,7.439243,42.2351508140564,140.43569898605347,272.9134827852249,503.6974635720253,2018
2018-06-30,28.814638,149.50806,28.814638,53.745004177093506,147.4306025505066,249.47060215473175,527.3395453095436,2018
2018-07-01,30.850819,179.36275,30.850819,67.10469961166382,131.39401960372925,264.2030106782913,553.8626165986061,2018
2018-07-02,43.969105,212.97229,43.969105,103.63456153869629,161.54885816574097,296.31329357624054,593.6808333992958,2018
2018-07-03,34.950245,169.44083,34.950245,109.77016830444336,180.81995725631714,297.5514985322952,627.2024011015892,2018
2018-07-04,53.04251,220.1445,53.04251,131.96186065673828,216.557683467865,346.8017112016678,677.8471013903618,2018
2018-07-05,25.054508,142.61865,25.054508,113.0472640991211,224.12106847763062,371.5055903494358,698.7272812724113,2018
2018-07-06,8.885767,25.77774,8.885767,86.98278617858887,225.5675926208496,379.9706664085388,691.611617743969,2018
2018-07-07,2.5206144,15.406159,2.5206144,36.4608895778656,199.27356886863708,368.52390599250793,691.5438255667686,2018
2018-07-08,11.573297,36.52114,11.573297,22.97967791557312,179.99604678153992,358.2774679660797,700.1090421080589,2018
2018-07-09,5.2014575,21.360237,5.2014575,19.295368432998657,141.22839951515198,316.59152388572693,704.6500691175461,2018
2018-07-10,5.64811,28.944235,5.64811,22.422863960266113,111.92626452445984,308.42536759376526,704.3631123304367,2018
2018-07-11,7.037529,28.221731,7.037529,17.887096405029297,65.92128252983093,299.7837507724762,692.7567776441574,2018
2018-07-12,11.03867,37.927654,11.03867,23.724308490753174,51.90544390678406,293.51763558387756,675.8548325300217,2018
2018-07-13,7.432779,39.05064,7.432779,25.50897741317749,50.45245575904846,283.4592912197113,624.9525436162949,2018
2018-07-14,2.2354023,15.7279625,2.2354023,20.70685076713562,50.16724371910095,278.2554507255554,551.1689335107803,2018
2018-07-15,14.052142,57.274086,14.052142,23.72032332420349,52.64608931541443,263.49295473098755,512.9635568857193,2018
2018-07-16,9.101522,54.591457,9.101522,25.38906693458557,56.546154260635376,241.74365854263306,505.9466692209244,2018
2018-07-17,6.6912317,46.23011,6.6912317,29.84489631652832,57.58927607536316,204.46578550338745,500.779079079628,2018
2018-07-18,9.094491,53.13657,9.094491,24.887245178222656,59.64623808860779,178.61003160476685,476.1615301370621,2018
2018-07-19,0.6481832,3.4918282,0.6481832,16.433905959129333,49.255751729011536,126.21570384502411,473.0174150466919,2018
2018-07-20,2.1242871,25.948166,2.1242871,11.866961359977722,43.94726002216339,103.28548276424408,474.7910731136799,2018
2018-07-21,13.143007,30.966541,13.143007,15.915477633476257,54.854864954948425,107.54272305965424,487.51338946819305,2018
2018-07-22,14.77892,67.70785,14.77892,30.04621458053589,55.58164298534393,119.8010288476944,488.32493484020233,2018
2018-07-23,9.066052,45.729324,9.066052,36.987979888916016,55.546172976493835,117.29378473758698,475.5712527036667,2018
2018-07-24,13.99038,46.976475,13.99038,37.83535289764404,62.84532153606415,126.08270752429962,442.67423141002655,2018
2018-07-25,14.455606,45.958668,14.455606,37.51203918457031,68.20643699169159,134.8902040719986,443.31557166576385,2018
2018-07-26,13.2982025,64.16814,13.2982025,41.74418926239014,80.85645627975464,141.15087759494781,440.934628367424,2018
2018-07-27,12.95803,66.684074,12.95803,40.711838722229004,91.69019889831543,143.07023775577545,436.587873339653,2018
2018-07-28,26.3574,140.01485,26.3574,52.613633155822754,104.90459251403809,161.99485981464386,445.45415103435516,2018
2018-07-29,28.888794,135.3948,28.888794,68.20422458648682,119.01446628570557,188.648251414299,466.90370213985443,2018
2018-07-30,17.092882,69.11859,17.092882,72.33907699584961,127.04129600524902,191.68899142742157,455.1819461584091,2018
2018-07-31,10.544861,33.989017,10.544861,56.52653694152832,123.59577655792236,193.1323298215866,434.87598836421967,2018
2018-08-01,12.718954,44.637165,12.718954,40.35669708251953,121.85912418365479,199.16005218029022,403.6258376836777,2018
2018-08-02,40.71837,122.24134,40.71837,63.9821834564209,149.27929019927979,230.7839297056198,409.39396131038666,2018
2018-08-03,8.644799,51.10493,8.644799,62.08212184906006,144.96605968475342,238.78054571151733,364.99624955654144,2018
2018-08-04,6.270134,38.33469,6.270134,55.633301734924316,124.87879276275635,242.92639255523682,346.2118753194809,2018
2018-08-05,7.9463396,42.268784,7.9463396,22.86127281188965,103.93633842468262,237.7297248840332,345.27244794368744,2018
2018-08-06,8.496681,49.193993,8.496681,22.713154792785645,95.34013748168945,231.4474859237671,351.2485147714615,2018
2018-08-07,1.7105782,15.340189,1.7105782,18.15359902381897,86.505854845047,224.09201169013977,341.38579642772675,2018
2018-08-08,12.507601,64.803055,12.507601,22.714860200881958,86.29450154304504,222.60923218727112,348.69193971157074,2018
2018-08-09,2.6708732,27.50924,2.6708732,16.889052152633667,48.24700617790222,210.82449889183044,345.71470296382904,2018
2018-08-10,8.4593935,39.854416,8.4593935,23.63786745071411,48.06160044670105,205.98568987846375,347.13656747341156,2018
2018-08-11,4.8003817,37.543102,4.8003817,15.93064832687378,46.59184813499451,197.8280417919159,340.89827954769135,2018
2018-08-12,12.057336,43.402992,12.057336,25.317111015319824,50.7028443813324,183.52797675132751,345.5228365659714,2018
2018-08-13,21.848534,88.69715,21.848534,38.70625114440918,64.05469679832458,176.4877164363861,365.1359678506851,2018
2018-08-14,3.1674821,31.222107,3.1674821,37.07335162162781,65.51160073280334,162.5623164176941,354.25130784511566,2018
2018-08-15,2.7008567,11.521824,2.7008567,27.716872453689575,55.704856634140015,154.71831226348877,347.8506420850754,2018
2018-08-16,36.57055,197.87738,36.57055,42.43888783454895,89.60453248023987,178.56990718841553,377.72995936870575,2018
2018-08-17,11.619037,92.515396,11.619037,50.89044237136841,92.76417565345764,149.4705753326416,380.2545050382614,2018
2018-08-18,0.46478027,4.174193,0.46478027,48.654365956783295,88.42857426404953,141.290556371212,380.07110208272934,2018
2018-08-19,0.0,0.0,0.0,12.083816945552826,76.37123841047287,135.02042239904404,377.94681495428085,2018
2018-08-20,4.4349036,45.53617,4.4349036,4.899683892726898,58.95760840177536,131.50898641347885,369.23871129751205,2018
2018-08-21,3.5815244,29.508547,3.5815244,8.016427993774414,59.37165063619614,126.59382957220078,358.04131549596786,2018
2018-08-22,19.027687,58.411266,19.027687,27.04411506652832,75.69848102331161,143.9109384417534,368.00295013189316,2018
2018-08-23,15.398688,64.70447,15.398688,38.00789976119995,54.52662032842636,146.80202597379684,369.41125816106796,2018
2018-08-24,43.814434,231.13988,43.814434,78.2408094406128,86.72201770544052,187.9455868601799,398.77008575201035,2018
2018-08-25,14.968902,33.02521,14.968902,74.1820240020752,101.22613906860352,194.45509499311447,400.4407848715782,2018
2018-08-26,24.548649,64.67329,24.548649,83.3319845199585,125.77478790283203,214.20336216688156,412.03140395879745,2018
2018-08-27,10.50708,35.92245,10.50708,50.024630546569824,131.84696435928345,212.6531063914299,396.1810831427574,2018
2018-08-28,10.707766,78.04134,10.707766,45.76349449157715,138.97320556640625,201.51233834028244,378.00005477666855,2018
2018-08-29,18.398598,82.377846,18.398598,39.61344337463379,138.3441162109375,216.74345391988754,379.30577033758163,2018
2018-08-30,10.809365,40.45321,10.809365,39.91572856903076,133.75479316711426,224.8519625067711,379.57027477025986,2018
2018-08-31,9.265986,42.98079,9.265986,38.47394943237305,99.2063455581665,197.54739993810654,376.11730712652206,2018
2018-09-01,10.865111,74.44613,10.865111,30.940463066101074,95.10255527496338,196.7934746146202,346.2640499472618,2018
2018-09-02,19.984226,81.85312,19.984226,40.11532402038574,90.5381326675415,216.31292057037354,357.60347694158554,2018
2018-09-03,22.524822,80.62273,22.524822,53.374159812927246,102.55587482452393,238.83774280548096,373.858165204525,2018
2018-09-04,12.741653,73.06204,12.741653,55.250701904296875,104.5897626876831,247.14449262619019,378.65347903966904,2018
2018-09-05,24.213932,54.58807,24.213932,59.48040771484375,110.40509700775146,267.77690029144287,394.37072986364365,2018
2018-09-06,16.01252,78.00841,16.01252,52.96810531616211,115.60825157165527,264.76173305511475,408.67267149686813,2018
2018-09-07,1.9323221,8.37148,1.9323221,42.15877401828766,108.27458727359772,251.2953668832779,398.09739285707474,2018
2018-09-08,2.1776085,11.746103,2.1776085,20.122450470924377,99.58708441257477,209.65854132175446,397.60412818193436,2018
2018-09-09,4.1551948,17.09326,4.1551948,8.265125393867493,83.75805294513702,198.84483444690704,393.2999294400215,2018
2018-09-10,32.020897,163.81718,32.020897,38.353700160980225,93.2541276216507,206.31708252429962,420.5204446911812,2018
2018-09-11,30.288404,129.51828,30.288404,66.46449613571167,110.80087864398956,226.0984069108963,438.7515133023262,2018
2018-09-12,33.293415,132.53046,33.293415,95.60271644592285,119.88036167621613,248.68405640125275,450.1963947415352,2018
2018-09-13,32.315403,105.651215,32.315403,95.8972225189209,136.18324482440948,262.60086166858673,479.3443155884743,2018
2018-09-14,18.926388,96.20017,18.926388,84.53520584106445,153.17731046676636,270.71788418293,495.5698466897011,2018
2018-09-15,8.661088,57.458057,8.661088,59.902878761291504,159.66078996658325,270.1129857301712,467.66038566827774,2018
2018-09-16,0.890643,4.8347006,0.890643,28.478118777275085,156.39623820781708,260.13851737976074,456.93199199438095,2018
2018-09-17,0.29983297,1.8166949,0.29983297,9.851563960313797,124.67517426609993,240.45412412285805,456.7670446932316,2018
2018-09-18,0.2355134,2.235932,0.2355134,1.4259893745183945,94.62228320538998,218.16481529176235,457.0025580972433,2018
2018-09-19,4.1641784,32.703,4.1641784,4.699524745345116,65.49304650723934,209.58734022080898,456.73183284699917,2018
2018-09-20,0.009096858,0.20646979,0.009096858,4.408788633532822,33.18674038071185,185.38250504154712,453.15940533299,2018
2018-09-21,4.4926124,29.193321,4.4926124,8.665887591429055,18.752964955754578,173.8625975670293,438.62433062214404,2018
2018-09-22,13.873997,82.319916,13.873997,18.375705954618752,23.96587370056659,185.80427215714008,437.09963904041797,2018
2018-09-23,0.6862357,5.729174,0.6862357,19.05284482240677,23.761466425843537,184.3128993930295,393.97144071478397,2018
2018-09-24,5.084027,78.35173,5.084027,19.64425927400589,28.54566026944667,185.2417314471677,384.08656589407474,2018
2018-09-25,9.836768,45.56423,9.836768,15.607030689716339,38.146915015764534,163.0576026858762,369.3746852101758,2018
2018-09-26,6.1855145,50.57148,6.1855145,21.106309413909912,40.16825109440833,138.95471267122775,365.05311958212405,2018
2018-09-27,2.4562087,25.25238,2.4562087,18.47849130630493,42.61536294221878,108.11750630754977,356.8015627088025,2018
2018-09-28,1.0801172,8.145633,1.0801172,9.721840381622314,39.202867805957794,76.8822205485776,339.48308221716434,2018
2018-09-29,3.1474953,12.271971,3.1474953,6.683821201324463,28.476366341114044,61.10332803148776,331.82121221441776,2018
2018-09-30,2.9652305,34.767868,2.9652305,7.192842960357666,30.755361080169678,55.40747050661594,325.52045623678714,2018
2018-10-01,0.30892488,4.1552258,0.30892488,6.421650618314743,25.980259150266647,54.825752389617264,314.964269769378,2018
2018-10-02,0.80776215,8.917485,0.80776215,4.081917494535446,16.95125314593315,55.33368156570941,295.78780568856746,2018
2018-10-03,1.2134401,10.75709,1.2134401,2.330127090215683,11.979178756475449,56.311608222313225,274.4764235140756,2018
2018-10-04,0.4325879,3.8624277,0.4325879,2.453790098428726,9.955557942390442,52.580017742700875,262.16735796350986,2018
2018-10-05,0.018227588,0.2087799,0.018227588,1.664255540817976,8.893668305128813,52.589148472994566,237.97165351454169,2018
2018-10-06,2.3056514,20.519407,2.3056514,2.756466906517744,8.05182446166873,50.402187537401915,224.2647851044312,2018
2018-10-07,0.18641213,1.360858,0.18641213,2.510291140526533,5.273006122559309,36.714602928608656,222.51887508574873,2018
2018-10-08,0.7416605,5.2862053,0.7416605,3.2337240278720856,5.705741714686155,36.77002767845988,221.0829270714894,2018
2018-10-09,0.8752896,4.5826135,0.8752896,1.8033622205257416,5.773269187659025,32.561290483921766,217.80302193108946,2018
2018-10-10,0.57413024,6.3304906,0.57413024,2.191080331802368,5.133959364145994,23.298652570694685,186.35625525657088,2018
2018-10-11,10.130622,32.795135,10.130622,11.580041766166687,14.831993382424116,27.243760030716658,166.1984727019444,2018
2018-10-12,13.807846,45.309002,13.807846,24.51259821653366,28.62161186337471,38.595397394150496,146.71290370170027,2018
2018-10-13,5.574266,48.423428,5.574266,29.512733936309814,31.890226393938065,43.089546125382185,119.97176667395979,2018
2018-10-14,16.785204,85.93437,16.785204,36.16731595993042,48.489018201828,56.727254789322615,117.83058282081038,2018
2018-10-15,0.5463826,3.426378,0.5463826,22.905852496623993,48.29374033212662,54.30840693041682,109.71587743703276,2018
2018-10-16,0.00461358,0.13722482,0.00461358,17.336200119927526,47.42306429333985,54.00409562699497,108.82984801661223,2018
2018-10-17,0.6872558,5.5326676,0.6872558,1.2382519859820604,47.536189856007695,53.88358928076923,109.21727084647864,2018
2018-10-18,0.42387864,2.9289672,0.42387864,1.115748019888997,37.82944658584893,53.09402786009014,109.40563608240336,2018
2018-10-19,0.28998426,3.6301048,0.28998426,1.4011186957359314,24.31158477254212,52.95142422430217,105.53144196700305,2018
2018-10-20,0.0,0.0,0.0,0.7138628959655762,18.737318815663457,52.93319663591683,105.5223451089114,2018
